_id,name,alias,approve,price,compare_price,collections,brand,sku,barcode,categories,publish,weight,tax,sort_order,inventory_management,inventory_management_level,inventory_quantity,inventory_allow_out_of_stock,inventory_low_stock_quantity,option_set,shipping_cost,isbn,hsn,sac,upc,product_tax_code,available,created_on,google_product_category,is_catalog,google_product_category,dimension_length,dimension_width,dimension_height,google_shopping_custom_label_0,google_shopping_custom_label_1,google_shopping_custom_label_2,google_shopping_custom_label_3,google_shopping_custom_label_4,related_products,min_limit_to_buy_this_product,max_limit_to_buy_this_product,gtin,mpn,country_of_origin,uom,catalog_only,rejected_reason,cities,zip_codes,location_availability_mode,is_master_catalog,tags,updated_on,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,tag,file1,file1_description,file2,file2_description,file3,file3_description,substore,seller,metafields_downloadable_link,attributes.Product Title
,,,,850,850,,,B0301376,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,,,,,,,,,,,,,,,
,,,,850,850,,,B0301377,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,,,,,,,,,,,,,,,
,,,,850,850,,,B0301378,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,,,,,,,,,,,,,,,
67a9f5649be7fd003ef79abe,Hfn Men's Full Length Full Sleeves Kurta (Peach Color),hfn-men-s-full-length-full-sleeves-kurta-peach-color-,approved,850,850,,,B0300460,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:35,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Mens Clothing,New Arrival,Top Wear_Kurta",FRI JUN 13 2025 10:4:59,Size,S,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,850,850,,,B0301364,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,,,,,,,,,,,,,,,
,,,,850,850,,,B0301365,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,,,,,,,,,,,,,,,
,,,,850,850,,,B0301366,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,,,,,,,,,,,,,,,
,,,,850,850,,,B0301367,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,,,,,,,,,,,,,,,
67a9f5619be7fd003ef79aa6,Hfn Men's Full Length Full-Sleeves Kurta (Sea Green Color),hfn-men-s-full-length-full-sleeves-kurta-sea-green-color-,approved,850,850,,,B0300461,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:32,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Mens Clothing,New Arrival,Top Wear_Kurta",FRI JUN 13 2025 10:4:59,Size,S,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,850,850,,,B0301379,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,,,,,,,,,,,,,,,
,,,,850,850,,,B0301380,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,,,,,,,,,,,,,,,
,,,,850,850,,,B0301381,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,,,,,,,,,,,,,,,
67a9f55e3bd98900244f91cf,Hfn Men's Full Length Full-Sleeves Kurta (Blue Color),hfn-men-s-full-length-full-sleeves-kurta-blue-color-,approved,850,850,,,B0300462,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:29,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Mens Clothing,New Arrival,promotions,Top Wear_Kurta",FRI JUN 13 2025 10:4:59,Size,S,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,850,850,,,B0301372,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,,,,,,,,,,,,,,,
,,,,850,850,,,B0301373,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,,,,,,,,,,,,,,,
,,,,850,850,,,B0301374,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,,,,,,,,,,,,,,,
,,,,850,850,,,B0301375,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,,,,,,,,,,,,,,,
67a9f55b1939c1003ebf7680,Hfn Men's Full Sleeves Short Length Grey Kurta,hfn-men-s-full-sleeves-short-length-grey-kurta,approved,720,720,,,B0300463,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:25,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Mens Clothing,New Arrival,Top Wear_Kurta",FRI JUN 13 2025 10:4:59,Size,S,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,720,720,,,B0301386,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,,,,,,,,,,,,,,,
,,,,720,720,,,B0301387,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,,,,,,,,,,,,,,,
67a9f5589be7fd003ef79a83,Sharadha Flora Incense Stick,sharadha-flora-incense-stick,approved,360,360,,,B0200464,,,1,,,0,automatic,variant,78,,,,,,,,,,1,MON FEB 10 2025 18:17:22,,,,,,,,,,,,,1,,,,,,,,,,default,,"New Arrival,Wellness,Wellness_Featured,Wellness_Incense Stick",FRI JUN 13 2025 10:5:9,Collection,Pack of 3,,,,,,,,,,,,,sapnashankarbelur@gmail.com,,
,,,,960,960,,,B0201031,,,,,,,automatic,,19,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Collection,Pack of 8,,,,,,,,,,,,,,,
,,,,1080,1200,,,B0201032,,,,,,,automatic,,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Collection,Pack of 10,,,,,,,,,,,,,,,
,,,,1296,1440,,,B0201033,,,,,,,automatic,,19,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Collection,Pack of 12,,,,,,,,,,,,,,,
67a9f5553bd98900244f9194,A5-Heartfulness Diary (Ruled),a5-heartfulness-diary-ruled-,approved,100,100,,,H0201190,,,1,,,0,automatic,variant,0,1,,,,,,,,,1,MON FEB 10 2025 18:17:19,,,,,,,,,,,,,1,,,,,,,,,,default,,"Book,Format_Soft Bound,Heartfulness,Journal,New Arrival,soft-bound",FRI JUN 13 2025 10:4:15,Design,Blue,,,,,,,,,,,,,sales.support@hfnlife.com,,
,,,,100,100,,,H0201191,,,,,,,automatic,,-150,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Design,Orange,,,,,,,,,,,,,,,
,,,,100,100,,,H0201192,,,,,,,automatic,,-79,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Design,Multicolor,,,,,,,,,,,,,,,
67a9f552fc1f1400242fb872,HFN Stainless Steel Water Bottle - 500 ml,hfn-stainless-steel-water-bottle-500-ml,approved,475,475,,,B0300466,,,1,,,0,none,,0,,,,,,,,,,1,MON FEB 10 2025 18:17:16,,,,,,,,,,,,,1,,,,,,,,,,default,,"Heartfulness,New Arrival,Storage & Container,Storage & Container_Bottles",SAT JUN 21 2025 12:12:4,,,,,,,,,,,,,,,booksandmore@heartfulness.org,,
67a9f5503bd98900244f916b,HFN Designer Copper Water Bottle - 1 Litre,hfn-designer-copper-water-bottle-1-litre,approved,1199,1199,,,B0300467,,,1,,,0,automatic,variant,2,,,,,,,,,,1,MON FEB 10 2025 18:17:14,,,,,,,,,,,,,1,,,,,,,,,,default,,"Heartfulness,New Arrival,promotions,Storage & Container,Storage & Container_Bottles",FRI APR 11 2025 16:2:43,Style,Peacock Feather,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,1199,1199,,,B0301344,,,,,,,automatic,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Style,The Galaxy,,,,,,,,,,,,,,,
,,,,1199,1199,,,B0301345,,,,,,,automatic,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Style,Under Water Blue,,,,,,,,,,,,,,,
,,,,1199,1199,,,B0301346,,,,,,,automatic,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Style,Nature in Ravishing Red,,,,,,,,,,,,,,,
67a9f54d1939c1003ebf7644,HFN Copper Water Bottle - 1 Litre,hfn-copper-water-bottle-1-litre,approved,1199,1199,,,B0300468,,,1,,,0,none,,0,,,,,,,,,,1,MON FEB 10 2025 18:17:11,,,,,,,,,,,,,1,,,,,,,,,,default,,"featured-kitchenware,Heartfulness,New Arrival,Storage & Container,Storage & Container_Bottles",SAT JUN 21 2025 12:12:8,,,,,,,,,,,,,,,booksandmore@heartfulness.org,,
67a9f54bbf94da002b389b1d,HFN Stainless Steel Flask With Cup - 500 ml,hfn-stainless-steel-flask-with-cup-500-ml,approved,750,750,,,B0300469,,,1,,,0,none,,0,,,,,,,,,,1,MON FEB 10 2025 18:17:9,,,,,,,,,,,,,1,,,,,,,,,,default,,"Featured Product,Heartfulness,New Arrival,Storage & Container,Storage & Container_Bottles",SAT JUN 21 2025 12:12:10,,,,,,,,,,,,,,,booksandmore@heartfulness.org,,
67a9f5483bd98900244f913f,HFN Stainless Steel Sports Water Bottle - 750 ml,hfn-stainless-steel-sports-water-bottle-750-ml,approved,475,475,,,B0300470,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:6,,,,,,,,,,,,,1,,,,,,,,,,default,,"Heartfulness,New Arrival,Storage & Container,Storage & Container_Bottles",FRI APR 11 2025 16:2:50,color,Black,,,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,475,475,,,B0301548,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,color,Red,,,,,,,,,,,,,,,
,,,,475,475,,,B0301549,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,color,Blue,,,,,,,,,,,,,,,
67a9f546fc1f1400242fb844,Akshar Satya: Hindi Translation of Truth Eternal,akshar-satya-hindi-translation-of-truth-eternal,approved,668,668,,,H0500471,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:17:4,,,,,,,,,,,,,1,,,,,,,,,,default,,"Audible,basant 2021,Book,Christianity,Digital Book,Format_Audio Books,Language_Hindi",THUR JUN 12 2025 17:36:55,Language,Hindi,,,,,,,,,,,,,sales.support@hfnlife.com,,
,,,,668,668,,,H0501605,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Language,Hindi.,,,,,,,,,,,,,,,
67a9f5433bd98900244f9122,Truth Eternal (Audible),truth-eternal-audible-,approved,344,344,,,H0500472,,,1,,,0,automatic,product,30,,,,,,,,,,1,MON FEB 10 2025 18:17:1,,,,,,,,,,,,,1,,,,,,,,,,default,,"Audible,Language_English,Spirituality",SAT JUN 21 2025 12:12:14,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f5403bd98900244f910f,Revealing the Personality,revealing-the-personality,approved,120,120,,Heartfulness Education Trust,H0201193,,,1,,,0,automatic,product,39,,,,,,,,,,1,MON FEB 10 2025 18:16:59,,,,,,,,,,,,,1,,,,,,,,,,default,,"Author_P Rajagopalachari (Chariji),Book,chariji,Format_Hard Bound,Language_English,Parthasarathi Rajagopalachari",SAT JUN 21 2025 12:12:16,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f53ebd43ce002b95e6fc,Sahaj Marg Meanderings - (English),sahaj-marg-meanderings-english-,approved,150,150,,Heartfulness Education Trust,H0201194,,,1,,,0,automatic,product,42,,,,,,,,,,1,MON FEB 10 2025 18:16:56,,,,,,,,,,,,,1,,,,,,,,,,default,,"Book,Language_English,soft-bound",SAT JUN 21 2025 12:12:17,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f53b3bd98900244f90f6,ThePrinciples of Sahaj Marg - Volume 16 (The Gift of Love) - (English),theprinciples-of-sahaj-marg-volume-16-the-gift-of-love-english-,approved,150,150,,Heartfulness Education Trust,H0201195,,,1,,,0,none,,0,,,,,,,,,,1,MON FEB 10 2025 18:16:54,,,,,,,,,,,,,1,,,,,,,,,,default,,"Book,Language_English,soft-bound",SAT JUN 21 2025 12:12:19,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f539bd43ce002b95e6e4,The Guru & The Goal - (English),the-guru-and-the-goal-english-,approved,150,150,,Heartfulness Education Trust,H0201196,,,1,,,0,automatic,product,50,,,,,,,,,,1,MON FEB 10 2025 18:16:51,,,,,,,,,,,,,1,,,,,,,,,,default,,"Author_P Rajagopalachari (Chariji),Book,chariji,Language_English,soft-bound",SAT JUN 21 2025 12:12:20,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f5369be7fd003ef79a35,The Fruit of the Tree - (English),the-fruit-of-the-tree-english-,approved,80,80,,Heartfulness Education Trust,H0201197,,,1,,,0,automatic,product,20,,,,,,,,,,1,MON FEB 10 2025 18:16:49,,,,,,,,,,,,,1,,,,,,,,,,default,,"Author_P Rajagopalachari (Chariji),Book,chariji,Language_English,Parthasarathi Rajagopalachari,soft-bound",SAT JUN 21 2025 12:12:21,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f5341939c1003ebf7605,The Immortal Words of Chariji (Collection of (English) Books),the-immortal-words-of-chariji-collection-of-english-books-,approved,499,499,,Heartfulness Education Trust,H0201198,,,1,,,0,automatic,product,13,,,,,,,,,,1,MON FEB 10 2025 18:16:46,,,,,,,,,,,,,1,,,,,,,,,,default,,"Author_P Rajagopalachari (Chariji),Book,Format_Soft Bound,Language_English,Recommended for_Abhyasis,Recommended for_Preceptor Trainees,soft-bound",SAT JUN 21 2025 12:12:23,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f52ebd43ce002b95e6a1,Eco Life 100% Organic Undyed and Unbleached Toxic free pure cotton Men's RNS Vest  - Pack of 3,eco-life-100percent-organic-undyed-and-unbleached-toxic-free-pure-cotton-men-s-rns-vest-pack-of-3,approved,650,699,,ECO LIFE,SKU-DXBSHJVW33,,,1,,,0,automatic,variant,50,1,,,,,6109,,,,1,MON FEB 10 2025 18:16:41,,,,,,,,,,,,,1,,,,,,,,,,default,,"apparel-featured,Clothing,Clothing_Inner wear,Mens Clothing,Vest",SAT JUN 21 2025 12:12:28,SIZE (CM),110-115/XL,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,650,699,,,SKU-JATJVLG6FE,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),80-85/S,,,,,,,,,,,,,,,
,,,,650,699,,,SKU-T2FII8DTS3,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),90-95/M,,,,,,,,,,,,,,,
,,,,650,699,,,SKU-APX-DOYTVW,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),100-105/L,,,,,,,,,,,,,,,
67a9f52cfc1f1400242fb7ee,Eco Life 100% Organic Undyed and Unbleached Toxic free Cotton Men's Rib Trunk - Pack of 3,eco-life-100percent-organic-undyed-and-unbleached-toxic-free-cotton-men-s-rib-trunk-pack-of-3,approved,585,670,,ECO LIFE,SKU-_J2FRVBQRL,,,1,,,0,automatic,variant,50,1,,,,,6107,,,,1,MON FEB 10 2025 18:16:38,,,,,,,,,,,,,1,,,,,,,,,,default,,"apparel-featured,Brief,Clothing,Clothing_Inner wear,Mens Clothing,Trunk",SAT JUN 21 2025 12:12:34,SIZE (CM),80-85/S,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,585,670,,,SKU-HUW3VAVT7U,,,,,,,automatic,,100,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),90-95/M,,,,,,,,,,,,,,,
,,,,585,670,,,SKU-PK-D3BK_D7,,,,,,,automatic,,100,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),100-105/L,,,,,,,,,,,,,,,
,,,,585,670,,,SKU-P5EE4BXSTH,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),110-115/XL,,,,,,,,,,,,,,,
67a9f529bd43ce002b95e663,Eco Life 100% Organic Undyed and Unbleached Toxic free pure cotton Men's Vest - Pack of 3,eco-life-100percent-organic-undyed-and-unbleached-toxic-free-pure-cotton-men-s-vest-pack-of-3,approved,590,650,,,E0101149,,,1,,,0,automatic,product,98,,,,,,6109,,,,1,MON FEB 10 2025 18:16:35,,,,,,,,,,,,,1,,,,,,,,,,default,,"apparel-featured,Clothing,Clothing_Inner wear,Men Clothing,Mens Clothing,Vest",FRI JUN 13 2025 10:4:59,SIZE (CM),110-115/XL,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,590,650,,,E0101146,,,,,,,automatic,,91,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),80-85/S,,,,,,,,,,,,,,,
,,,,590,650,,,E0101147,,,,,,,automatic,,78,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),90-95/M,,,,,,,,,,,,,,,
,,,,590,650,,,E0101148,,,,,,,automatic,,82,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),100-105/L,,,,,,,,,,,,,,,
67a9f526bf94da002b389aad,Eco Life 100 % Cotton Undyed and unbleached Toxic free Boy's Vest- Pack of 3,eco-life-100-percent-cotton-undyed-and-unbleached-toxic-free-boy-s-vest-pack-of-3,approved,240,399,,,E0100483,,,1,250,,0,automatic,product,6,1,,,,,6109,,,,1,MON FEB 10 2025 18:16:32,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Clothing_Inner wear,Kids Clothing",FRI JUN 13 2025 10:5:4,SIZE (CM),45,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,240,399,,,E0101093,,,,350,,,automatic,,9,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),50,,,,,,,,,,,,,,,
,,,,240,399,,,E0101094,,,,350,,,automatic,,7,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),55,,,,,,,,,,,,,,,
,,,,330,549,,,E0101095,,,,350,,,automatic,,9,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),60,,,,,,,,,,,,,,,
,,,,330,549,,,E0101096,,,,350,,,automatic,,8,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),65,,,,,,,,,,,,,,,
,,,,360,599,,,E0101097,,,,350,,,automatic,,7,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),70,,,,,,,,,,,,,,,
,,,,360,599,,,E0101098,,,,350,,,automatic,,6,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,SIZE (CM),75,,,,,,,,,,,,,,,
67a9f523bf94da002b389a92,Eco Life 100 % Organic Undyed and Unbleached Toxic free Pure Cotton Men's Round Neck T-Shirt,eco-life-100-percent-organic-undyed-and-unbleached-toxic-free-pure-cotton-men-s-round-neck-t-shirt,approved,380,490,,,E0101118,,,1,,,0,automatic,product,50,1,,,,,6109,,,,1,MON FEB 10 2025 18:16:29,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Clothing_Top wear,Mens,Mens Clothing,organic,T Shirt,Yoga",FRI JUN 13 2025 10:4:59,Size,44/2XL,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,360,480,,,E0100484,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,36/S,,,,,,,,,,,,,,,
,,,,360,480,,,E0101115,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,38/M,,,,,,,,,,,,,,,
,,,,360,480,,,E0101116,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,40/L,,,,,,,,,,,,,,,
,,,,380,490,,,E0101117,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,42/XL,,,,,,,,,,,,,,,
67a9f520bd43ce002b95e628,Eco Life 100 % Organic Undyed and Unbleached Toxic free pure Cotton Pants,eco-life-100-percent-organic-undyed-and-unbleached-toxic-free-pure-cotton-pants,approved,520,749,,,E0101114,,,1,,,0,automatic,variant,100,1,,,,,6103,,,,1,MON FEB 10 2025 18:16:26,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Clothing_Bottom wear,Mens,Mens Clothing,New Arrival,Organic,Pants,Yoga",FRI JUN 13 2025 10:4:59,Size,42/2XL,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,480,649,,,E0100485,,,,,,,automatic,,50,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,34/S,,,,,,,,,,,,,,,
,,,,480,699,,,E0101111,,,,,,,automatic,,100,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,36/M,,,,,,,,,,,,,,,
,,,,480,699,,,E0101112,,,,,,,automatic,,100,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,38/L,,,,,,,,,,,,,,,
,,,,520,699,,,E0101113,,,,,,,automatic,,100,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,40/XL,,,,,,,,,,,,,,,
67a9f51dbf94da002b389a6b,Eco Life Kids Undyed Pants (Organic Cotton),eco-life-kids-undyed-pants-organic-cotton-,approved,310,429,,,E0100486,,,1,,,0,automatic,variant,100,1,,,,,,,,,1,MON FEB 10 2025 18:16:23,,,,,,,,,,,,,1,,,,,,,,,,default,,"apparel-featured,Clothing,Clothing_Bottom wear,Kids Clothing",FRI APR 11 2025 16:3:53,Size,24/S,,,,,,,,,,,,,srithumbaitex@gmail.com,,
,,,,220,220,,,E0101089,,,,,,,automatic,,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,26/M,,,,,,,,,,,,,,,
,,,,240,240,,,E0101090,,,,,,,automatic,,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,28/L,,,,,,,,,,,,,,,
,,,,260,260,,,E0101091,,,,,,,automatic,,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,30/XL,,,,,,,,,,,,,,,
,,,,280,280,,,E0101092,,,,,,,automatic,,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,32/2XL,,,,,,,,,,,,,,,
67a9f51b3bd98900244f9090,Life of Lalaji USB,life-of-lalaji-usb,approved,349,349,,Heartfulness Education Trust,H0201199,,,1,,,0,automatic,product,13,,,,,,,,,,1,MON FEB 10 2025 18:16:21,,,,,,,,,,,,,1,,,,,,,,,,default,,"Author_Ram Chandra (Lalaji),Language_Hindi,USB",SAT JUN 21 2025 12:12:53,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67a9f5191939c1003ebf755a,HFN Womens Ankle Length Leggings,hfn-womens-ankle-length-leggings,approved,399,399,,,B0300488,,,1,,,0,automatic,variant,0,,,,,,,,,,0,MON FEB 10 2025 18:16:19,,,,,,,,,,,,,1,,,,,,,,,,default,,"Clothing,Clothing_Legging,New Arrival,STOCKYPHI_OOS,Womens Clothing",FRI JUN 13 2025 10:4:55,Size,S,Color,Black,,,,,,,,,,,booksandmore@heartfulness.org,,
,,,,399,399,,,B0301720,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,Color,Black,,,,,,,,,,,,,
,,,,399,399,,,B0301505,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,Color,Black,,,,,,,,,,,,,
,,,,399,399,,,B0301506,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,Color,Black,,,,,,,,,,,,,
,,,,399,399,,,B0301507,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,Color,Black,,,,,,,,,,,,,
,,,,399,399,,,B0301508,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,S,Color,White,,,,,,,,,,,,,
,,,,399,399,,,B0301509,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,Color,White,,,,,,,,,,,,,
,,,,399,399,,,B0301510,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,Color,White,,,,,,,,,,,,,
,,,,399,399,,,B0301511,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,Color,White,,,,,,,,,,,,,
,,,,399,399,,,B0301512,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,Color,White,,,,,,,,,,,,,
,,,,399,399,,,B0301513,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,S,Color,Red,,,,,,,,,,,,,
,,,,399,399,,,B0301514,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,Color,Red,,,,,,,,,,,,,
,,,,399,399,,,B0301515,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,Color,Red,,,,,,,,,,,,,
,,,,399,399,,,B0301516,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,Color,Red,,,,,,,,,,,,,
,,,,399,399,,,B0301517,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,Color,Red,,,,,,,,,,,,,
,,,,399,399,,,B0301518,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,S,Color,Maroon,,,,,,,,,,,,,
,,,,399,399,,,B0301519,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,M,Color,Maroon,,,,,,,,,,,,,
,,,,399,399,,,B0301520,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,L,Color,Maroon,,,,,,,,,,,,,
,,,,399,399,,,B0301521,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XL,Color,Maroon,,,,,,,,,,,,,
,,,,399,399,,,B0301522,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,XXL,Color,Maroon,,,,,,,,,,,,,
